1,-0.5,-0.0012098,-0.002481,0.058826,0.089676
1,-0.25,-0.0017537,0.00017556,0.061372,0.095132
1,0,0.013549,0.024221,0.059681,0.092104
1,0.25,-0.011995,-0.014362,0.059829,0.091787
1,0.5,0.015867,0.013672,0.059664,0.092243
