0.5,0,0.004423,0.013124,0.059052,0.091
0.6,0,-0.0044444,-0.010644,0.060115,0.092503
0.7,0,0.0046258,-0.0098963,0.05802,0.089829
0.8,0,-0.010443,-0.037157,0.061566,0.09545
0.9,0,0.0047196,0.014149,0.060023,0.093124
1,0,-0.0066448,-0.02103,0.060605,0.093219
1.1,0,-0.010107,-0.014178,0.060526,0.094278
1.2,0,-0.022704,-0.023848,0.061106,0.094438
1.3,0,-0.010218,-0.0091906,0.060353,0.094708
1.4,0,0.007861,0.0028361,0.060298,0.092471
1.5,0,-0.0067386,-0.014459,0.059686,0.091939
